,smiles
3838,C[N+](C)(CCCCCC[N+](C)(C)C1C2=C(C=CC=C2)C2=C1C=CC=C2)C1C2=C(C=CC=C2)C2=C1C=CC=C2
3839,CCOC(=O)C(C)=O
3840,COC1=CC=C(C=C1)[C@@H]1SC2=C(C=CC=C2)N(CCN(C)C)C(=O)[C@@H]1OC(C)=O
3841,[H][C@]1(C2CCN(CC2)S(C)(=O)=O)C2=C(C=C(Cl)C=C2)C(=CC2=C1N=CC=C2)N1CCNCC1
3842,C(CN1CCCCC1)OC1=CC=C(C=C1)C1=CN2N=CC(=C2N=C1)C1=CC=NC=C1
3843,N[C@@H](CCCCNC(N)=N)C(O)=O
3844,[H][C@@](CC(C)C)(NC(=S)NC1=CC=CC=C1)C(=O)N[C@]1([H])CO[C@]([H])(O)C1
3845,[H][C@@](CC1=CC=C(OP(O)(O)=O)C=C1)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
3846,CC(=O)NC1=NC2=C(S1)C(=O)NCCC2
3847,[H][C@@](O)(C(=O)NO)[C@@]([H])(CC(C)C)C=O
3848,[H][C@]1(CCCN1C(=O)OCC1=CC=CC=C1)C(=O)NNCCCCN
3849,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O
3850,[H][C@]1(NC(=O)[C@H](CC2=CC=C(OC)C=C2)NC(=O)CCCSC[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC1=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCC(N)=O)[C@@H](C)CC
3851,[H]N=C(CC1=CC(O)=C(O)C=C1)C(O)=O
3852,OC(=O)C1=CC=C(\C=N\OCCO\N=C\C2=CC(=O)NC(=O)N2)C=C1
3853,[H][C@](N)(C1CC1)C(=O)N1CC(=C[C@@]1([H])C1=CC=CC=C1)C1=CC(F)=CC=C1F
3854,CCC(C)CC(C)CCCCCCCCC(=O)N[C@H]1C[C@@H](O)[C@@H](NCCN)NC(=O)[C@@H]2[C@@H](O)CCN2C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC1=O)[C@@H](C)O)[C@H](O)[C@@H](O)C1=CC=C(O)C=C1)[C@H](O)CCN
3855,OC(=O)CC(O)=O
3856,[H][C@]1(O)[C@]([H])(O)[C@]([H])(CP(O)(O)=O)O[C@]1([H])COP(O)(O)=O
3857,[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C
3858,[H][C@@]12CC[C@@](O)(CC=C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H]
3859,CCCNC(=[NH2+])NCCC[C@H](N)C(O)=O
3860,NC(=O)NC(=O)CC1=CC=CC=C1
3861,OCC(CO)(CO)NCCCNC(CO)(CO)CO
3862,CC(=O)[C@@H](N)COCC1=CC=CC=C1
3863,[H][C@]1(COP(O)(O)=O)O[C@@]([H])(N2C=[NH+]C3=C2N=C(O)N=C3O)[C@]([H])(O)[C@]1([H])O
3864,OC1=C([C@H]2CC[C@@H](CC2)C2=CC=C(Cl)C=C2)C(=O)C2=CC=CC=C2C1=O
3865,CON[C@H]1C[C@@H](N(C1)S(=O)(=O)C1=CC=C(OC)C=C1)C(=O)NO
3866,[H][C@](N)(CCC(=O)N[C@@]([H])(CSC1=C(C=C(C=C1)N(=O)=O)N(=O)=O)C(=O)NCC(O)=O)C(O)=O
3867,[H][C@]1(O)[C@]([H])(O)[C@@]([H])(CO)OC([H])(F)[C@@]1([H])F
3868,CN(C)CC1=CNC2=C1C=CC=C2CCCO
3869,OC(=O)C\N=C(\NC(C1=CC=CC=C1)C1=CC=CC=C1)NC1=CC=C(C=C1)C#N
3870,BrC1=C2N=C(C=C(NCC3=CC=NC=C3)N2N=C1)C1=CC=CC=C1
3871,CCCCCCCCCCCCCCCC=O
3872,CSC1=C2C=CC=CC2=C(S1)C(=O)N1CCC2(COC3=C2C=C(CN)C=C3)CC1
3873,CC1=NC=C(N1CCO)[N+]([O-])=O
3874,NC1=NC2=C(N=CN2[C@H]2C[C@H](O)[C@@H](COP(O)(=O)OP(O)(=O)OP(O)(O)=O)O2)C(=O)N1
3875,NC1=NC=NC2=C1N=CN2[C@H]1CC[C@@H](CO[P@@](O)(=O)O[P@](O)(=O)OP(O)(O)=O)O1
3876,CC[C@H](C)[C@@H]1NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(O)=O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCNC(N)=N)NC(=O)CNC(=O)CNC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@H](CSSC[C@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)CNC(=O)[C@H](CO)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)CNC1=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(O)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCCNC(N)=N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)[C@@H](C)O
3877,[H]\C(=C(\[H])C(=O)OC)C(=O)OC
3878,CC[C@@H](C)C1=NC=CS1
3879,NCCC1=CNC=N1
3880,CC[N+](C)(CC)CCC[N+]1=C(C2=CC=CC=C2)C2=C(C=CC(N)=C2)C2=C1C=C(N)C=C2
3881,NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
3882,N#CC1=C2N=C(NCC3CCCCC3)N=C(NC3=CC=CC=C3)N2N=C1
3883,CS(=O)(=O)C1=CC=C(C=C1)C(N)=N
3884,COC1=C(O)C=CC2=C1C=C(C1=C2C2=C(OCO2)C=C1C(O)=O)[N+]([O-])=O
3885,[H][C@@](CO)(NC(=O)C1=C(O)C(O)=CC=C1)C(O)=O
3886,CCCCCCCCCCCCCCCC(=O)OC[C@]([H])(COP([O-])(=O)OCC[N+](C)(C)C)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC
3887,[H][C@]1(CO)O[C@@]([H])(N2C=NC3=C(NCC4=CC=CC5=CC=CC=C45)N=CN=C23)[C@]([H])(N=C(O)C2=CC(OC)=CC(OC)=C2)[C@]1([H])O
3888,CCS\C(CC1=CC=CC=C1)=N/OS(O)(=O)=O
3889,BrC1=C2C=C(C=C(NCC3=CN=CN=C3)N2N=C1)C1=CC=CC=C1
3890,[H][C@@]1(CCC2=CC=CC=C2N(CC(O)=O)C1=O)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC
3891,OC(=O)CC1=C2NC(=O)C3=CC=CC=C3N2C2=C1C=CC=C2
3892,CCCCCCP(O)(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C
3893,C[S@@](=O)CC[C@H](N)C(O)=O
3894,[H][C@@]12CC[C@@]([H])(N1C)[C@@]([H])(C(=O)OC)[C@@]([H])(O)C2
3895,[H][C@](N)(CCC(O)=N[C@@]([H])(CS[C@]([H])(O)N(O)C1=CC=C(Br)C=C1)C(O)=NCC(O)=O)C(O)=O
3896,[H][C@]1(O)C2=NN=NN2[C@]([H])(CO)[C@@]([H])(O)[C@]1([H])O
3897,OC(=O)COC(=O)C1=C2C(C(=O)N(CC(O)=O)S2(=O)=O)=C2C=CC=CC2=C1
3898,NC(=N)C1=CC2=C(NC(=N2)C2=CC=CC(C3=CC=CC=C3)=C2O)C=C1Cl
3899,OC(=O)C1=CC(S)=CC=C1[N+]([O-])=O
3900,[H]N(CCCCOC1=CC=CC(O)=C1C(=O)OC)C(=O)[C@H](CC1=CC=C(C=C1)N(C(=O)C(O)=O)C1=CC=CC=C1C(O)=O)N([H])C(=O)OCC=C
3901,CC(C)NCC(O)C1=CC=C(NS(C)(=O)=O)C=C1
3902,CCOC(=O)C1=C(C)N(N=C1C)C1=C(Cl)C=CC=C1
3903,[H][C@](C)(N1CC[C@](C)(C1=O)C1=CC=C(OCC2=CC(C)=NC3=CC=CC=C23)C=C1)C(=O)NO
3904,N1C2=CC=CC=C2N=C1C1=CSC=N1
3905,CCNC
3906,CN1CCN(CC1)NC(=O)NC1=CC=CC2=C1C(=O)C1=C(NN=C21)C1=C(C)N=C(C)S1
3907,O=C(CC1=CC=C(C=C1)N1CCCCC1)NC1=NNC2=C1C=C(C=C2)N1CCCS1(=O)=O
3908,OC(=O)C1=C(NS(=O)(=O)C2=CC=C(Cl)C=C2)C=CC(Br)=C1
3909,CC1(C)CC(C)(C)CC(C)(N)C1
3910,CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN(CCF)C2=C1F)C(O)=O
3911,[H][C@]12CC3=C4C(OC5[C@@]4(CCN1C)[C@]21CC(C(C)(O)CCC)C5(OC)C=C1)=C(O)C=C3
3912,[H][C@]1(C)CN=C(N)C2=C(O1)C=CS2
3913,OC(=O)C1=CC2=C(C=C1)C=C(C=C2)C(F)(F)P(O)(O)=O
3914,CC(C)=CCO[P@](O)(=O)OP(O)(O)=O
3915,N[C@@H](CCC(=O)N[C@@H](CS)C(O)=O)C(O)=O
3916,[H][C@](N)(CCCCN)B(OCC)OCC
3917,CC1=C(C)N=C(NS(=O)(=O)C2=CC=C(N)C=C2)O1
3918,CCC1=C(C(N)=NC(N)=N1)C1=CC=C(NCC2=CC(F)=CC(F)=C2)C=C1
3919,ClC1=CC=C2N=C3NC(=O)CN3CC2=C1Cl
3920,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O
3921,[H][C@]1(CCCN1C(=O)[C@]1([H])CCCN1)B(O)O
3922,CC(C)C1=CC(OC2=C(Br)C=C(NC(=O)CC(O)=O)C=C2Br)=CC=C1O
3923,CN(C)C=O
3924,OC(=O)COC1=C(SC(=C1Br)C1=CC=C(O)C=C1)C(O)=O
3925,CN1C2=C(C=NN2C2=C(F)C=C(F)C=C2)C(NC2=C(C)C=CC(=C2)C(=O)NC2CC2)=CC1=O
3926,NC(=N)SCCC1=CC=C(CCSC(N)=N)C=C1
3927,CSC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CN=C2N
3928,CC1=NC(=NO1)C(CC1=CC=CC=C1)(CC1=CC=C(NS(O)(=O)=O)C=C1)C1=NOC(C)=N1
3929,[H][C@@](CCC(O)=O)(C[P@](O)(=O)CC1=CC=C(I)C=C1)C(O)=O
3930,[Mg++].OC1=CC=CC=C1C([O-])=O.OC1=CC=CC=C1C([O-])=O
3931,OC1=CC=C(C=C1)C1=CC2=C(O1)C(CC#N)=CC(O)=C2
3932,[H][C@]1(O)[C@@]([H])(O)[C@@]([H])(CO)O[C@@]([H])(OCCCCCCCCC(=O)OC)[C@]1([H])O
3933,[H][C@](C)(O)[C@@]([H])(N=C(O)[C@]([H])(CC1=CC(I)=C(O)C(I)=C1)N=C(C)O)C(O)=O
3934,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(O)(=O)OP(O)(O)=O
3935,[H][C@]1(S)CCN(C1)S(=O)(=O)C1=CC=C(OCC#CC)C=C1
3936,NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O
3937,CCC1=CC2=C(C=C1N1CCC(CC1)N1CCOCC1)C(C)(C)C1=C(C3=C(N1)C=C(C=C3)C#N)C2=O
3938,N[C@@H](COS(=O)(=O)CC1=CC=CC=C1)C(O)=O
3939,ClC1=C(Cl)C2=CC=CC=C2C(=O)O1
3940,O=N[Fe--](C#N)(C#N)(C#N)(C#N)C#N
3941,COC1=CC=C(C=C1)C1=C(C2=C(N)N=CN=C2O1)C1=CC=C(NC(O)=NC2=C(F)C=CC(=C2)C(F)(F)F)C=C1
3942,CO[C@@H]1[C@@H](N)[C@@H](O[C@H]2[C@H](OC3=CC=CC4=C3C3=C5C(C(=O)OC6=C5C(=C(C)C=C6)C(=O)O3)=C4O)O[C@H](C)[C@H](O)[C@]2(C)O)O[C@H](C)[C@@H]1O
3943,COC1=CC=CC(C=O)=C1OP(O)(O)=O
3944,[H][C@@]12CCCCN1C(=O)C(=O)C(C)(C)COC(=O)CCCCCCCCCCCOC2=O
3945,FC(F)(F)CNC(=O)C1(CCCCN2CCC(CC2)NC(=O)C2=C(C=CC=C2)C2=CC=C(C=C2)C(F)(F)F)C2=CC=CC=C2C2=CC=CC=C12
3946,[H][C@@]12C[C@H](CC)[C@]3([H])N(C1)CCC1=C(NC4=CC(=C(OC)C=C14)[C@@]1([H])C[C@]4([H])C(C(=O)OC)[C@@]([H])(CC5=C1NC1=CC=CC=C51)N(C)C\C4=C\C)[C@@]3(C2)C(=O)OC
3947,NC(=[NH2+])C1=CC2=C(NC(=C2)C2=CC=CC=C2O)C=C1
3948,[Ga+3].CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1.CC1=C([O-])C(=O)C=CO1
3949,OC1=C(O)C=C2C=CNC2=C1
3950,C[C@](O)(COC1=CC=C(C=C1)C#N)C(=O)NC1=CC=C(C#N)C(I)=C1
3951,BrC1=CC=CC(=C1)C1=NC2=[N+](NC=C2)C(NCC2=CC=NC=C2)=C1
3952,NC1=CC=C(C=C1)[As](O)(O)=O
3953,CCC1=NC(N)=NC(N)=C1C1=CC2=C(OC(C)(C)C(=O)N2CCNC(C)=O)C=C1
3954,OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(F)C(=O)NC1=O
3955,OCCOC1=C(C=CC=C1)C1=C(F)C(F)=C(F)C=C1
3956,NS(=O)(=O)C1=NC2=C(S1)C=C(O)C=C2
3957,[H]\C(CC[C@]([H])(C)[C@@]([H])(O)C[C@]1([H])O[C@@]2(N=C(O)[C@@]([H])(CC)C[C@]2([H])C)[C@@]([H])(C)[C@@]([H])(O)[C@@]1([H])C)=C(\[H])/C(/[H])=C(\C)[C@]1([H])C\C([H])=C(/[H])\C(\[H])=C([H])\[C@]([H])(O)[C@]([H])(C)[C@@]([H])(O)[C@@]([H])(CCC(C)=O)C(O)=N[C@@]([H])(C(C)C)C(O)=N[C@@]([H])(CC2=CC(O)=CC=C2)C(=O)N2CCC[C@]([H])(N2)C(=O)O1
3958,[H][C@@]1(CC[N@@+](C)([O-])CC1)[Si](C)(C)C1=CC=CC=C1
3959,COC1=CC(CC2=NC3=NC(F)=NC(N)=C3N2)=C(OC)C=C1
3960,[H][C@@]12CC[N@@](CC1)C[C@@]2([H])NC1=C(C2=NC3=CC=CC=C3N2)C(=O)NC2=C1C=C(Cl)C=C2
3961,[H][C@@]1(C)CCC2=CC(C[C@@](C)(N)C(=O)OCC3=CC(CC1)=NC(=C3)N(C)S(C)(=O)=O)=CC=C2
3962,[H][C@@]1(F)CN(C(=O)CNC23CCC(CC2)(CC3)C(=O)OCC)[C@@]([H])(C1)C#N
3963,OC(=N)CCC\N=C(\C1=CC=C(Cl)C=C1)C1=C(O)C=CC(F)=C1
3964,CC1=C2CC3=C(C)C(CCC(O)=O)=C(CC4=C(CCC(O)=O)C(C)=C(CC5=C(CCC(O)=O)C(C)=C(CC(N2)=C1CCC(O)=O)N5)N4)N3
3965,CCOC1=CC(N)=C(C=C1C(=O)NC1CCN(CC2CCC=CC2)CC1)[N+]([O-])=O
3966,OC(CC(O)=O)CC(O)=O
3967,[H][C@@](CC1=CC=CC=C1)(NC(=O)C(=O)CC(=O)NCCC1=NC=CC=C1)C(=O)N(C)C
3968,NCCC1=CC=C(C=C1)S(N)(=O)=O
3969,[H][C@@](C[P@](O)(=O)CCCC1=CC=CC=C1)(C(O)=O)C1=CC(NC(N)=N)=CC=C1
3970,NCC1=CC=C(S1)C1=CC=CS1
3971,[H][C@@](CC1=CC=C(OCCN2C3=C(C=CC=C3)C3=C2C=CC=C3)C=C1)(OCC)C(O)=O
3972,CCCCCC[C@@H](CCC)C(O)=O
3973,CC(S)C(O)=NCC(O)=O
3974,C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1
3975,CC1=CC=CC=C1N1C(C)=NC2=CC=CC=C2C1=O
3976,N[C@@H](CC1=CNC2=C1C=C(F)C=C2)C(O)=O
3977,[H][C@](CS)(CC1=CC=CC=C1)C(O)=O
3978,[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C
3979,[H][C@]1(C[C@]2(ON1)O[C@]([H])(CO)[C@@]([H])(O)[C@]([H])(O)[C@@]2([H])O)C1=CC=C(C)C=C1
3980,CCCO
3981,OC(CC1=CC(=CC=C1)C1=CC=CC2=C1OC1=C2C=CC=C1)(P(O)(O)=O)P(O)(O)=O
3982,O=C(NC1=CC(=CC=C1)C1=NNC2=CC=C(C=C12)C1=NNC=N1)C1=CC=CO1
3983,N[C@@H](C[SeH])C(O)=O
3984,[H][C@@]12CCN(C1=O)C1=C3C=C(OC4=C(C=CC(CN5C=NC=C5CN2)=C4)C#N)C=CC3=CC=C1
3985,CCC1=NN(C2=C1C(=O)NC(CC1=CC(O)=C(O)C=C1)=N2)C1=C(Cl)C=C(Cl)C=C1Cl
3986,COC1=CC=C(C=C1)C(=O)NC1=CC=CC=C1CCC1CCCCN1C
3987,[H][C@]1(COC2=NC(=N)NC3=C2N=CN3)CCC(O)=N1
3988,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(C=C1)[C@@]([H])(CCCC1([H])C(O)=N[C@]([H])(N)N[C@]1([H])N)C(O)(O)C(F)(F)F)C(O)=O
3989,COC1=CC=CC=C1C1=CNC2=C1C=C(C=N2)C1=CC(=CN=C1)C(=O)N(C)C
3990,NS(=O)(=O)C1=CC=C(NC(=S)OCCC2=CSC=C2)C=C1
3991,[H][C@@](CC1=CC(=C(C=C1)P(O)(O)=O)P(O)(O)=O)(N=C(C)O)C(O)=N[C@@]1([H])CCCCN(CC2=CC=C(C=C2)C2=CC=CC=C2)C1=O
3992,CCN(CC)CCN=C(O)C1=C(OC)C=C(N)C(Br)=C1
3993,CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C
3994,C\C(=C/C1=CC=C(C=C1)C(O)=O)C1=CC=C2C(=C1)C(C)(C)CCC2(C)C
3995,CC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)OC1=O
3996,[H][C@]1(CN(C)CCCCON)O[C@@]([H])(N2C(C=C)=NC3=C(N)N=CN=C23)[C@]([H])(O)[C@]1([H])O
3997,CCO[P@](O)(=O)N(CC)CC
3998,[H][C@]1(CO)O[C@@]([H])(S[C@]2([H])O[C@]([H])(CO)[C@]([H])(O)[C@]([H])(O)[C@@]2([H])O)[C@]([H])(O)[C@@]([H])(O)[C@@]1([H])O
3999,[H][C@@]1(C)C2=CC(O)=CC=C2O[C@@]([H])(C2=CC=C(OCCN3CCCC3)C=C2)[C@@]1([H])C1=CC=C(O)C=C1
4000,CS\C(N)=N\CCCCCCCCCCCCCC\N=C(/N)SC
4001,[O-]C(=O)C1=[NH+]CCC1
4002,NC1=CC=C(N)C2=C1C(=O)C1=C(O)C=CC(O)=C1C2=O
4003,ClC1=CC=C(C=C1)C1=NNC(=C1)C1CCNCC1
4004,COC1=CC(CC2=NC3=C(N)N=C(F)N=C3N2CCCC#C)=C(OC)C=C1
4005,CC1=CC(=CC(C)=C1OCCN)C(=O)NC1=CC(Cl)=CC(=C1)N1CCCCC1
4006,CN(CCO[P@@](O)(=O)OP(O)(O)=O)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C
4007,[H][C@](O)(CCCCCC)C(O)=O
4008,[H][C@]1(CCCN1C(=O)CCC(C)C)C(=O)NCC1=CC=C(C=C1)C(N)=N
4009,[NH3+]CCCCO
4010,[H][C@](N)(CC1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O
4011,CC(C)COC1=C(O)C(=CC=C1)C1=NC2=CC(C(N)=N)=C(F)C=C2N1
4012,OC1=CC(O)=C(C(=O)N2C=CC=C2)C(O)=C1
4013,[H][C@@](N)(C(=O)N1CCCC1)[C@]([H])(C)C1=NC(=NO1)C1=CC=C(C=C1)S(C)(=O)=O
4014,[H][C@](C)(C1=CC=CN1)C1=C2C=C(O)C=CC2=NC1=O
4015,CC(=O)NCCC1=CNC2=C1C=C(O)C=C2
4016,[H][C@@](C[P@](O)(=O)[C@@]([H])(NC(=O)OCC1=CC=CC=C1)C(C)C)(C(O)=O)C1=CC(CN)=CC=C1
4017,[H][C@@]1(CNS(=O)(=O)C2=CC=CC3=CN=CC=C23)C[C@]([H])(CN1)OCC1=CC=C(Cl)C=C1
4018,[H][C@](CO)(CCN1C=CC2=C1C=C(NC(=O)NCC1=CC=CC=C1)C=C2)N1C=NC(=C1)C(N)=O
4019,CCCN1C2=C(NC=N2)C(=O)NC1=O
4020,OC(=O)COC1=CC(F)=CC=C1C(=S)NCC1=CC=C(Br)C=C1F
4021,CCNC(=O)C1=CC2=C(N=C(N)N=C2S1)C1=C(Cl)C=C(Cl)C=C1
4022,[H][C@]12[C@@H](C)C(S[C@]3([H])CN[C@H](CNS(N)(=O)=O)C3)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O
4023,CCOP(=O)(OCC)C(=CC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)P(=O)(OCC)OCC
4024,CC(C)=CCNC1=C2N=CNC2=NC=N1
4025,COC1=CC=C(\C=C\C(=O)NC2=CC=CC=C2C(O)=O)C=C1OC
4026,OC(=O)\C=C\C1=CC=C(O)C=C1
4027,[H][C@](COCCCCCCCCCC)(COCC(F)(F)F)O[P@](O)(=O)OC
4028,N[C@@H](CC1=CCCCC2=C1C(=O)NO2)C(O)=O
4029,[H][C@@](CC)(CO)NC1=NC2=C(N=CN2C(C)C)C(=N1)N(C)CC1=CC=CC=C1
4030,CCN1C2=CC=C(CNC)C=C2C2=C1C=CC=C2
4031,[H][C@]1(N)CCC2=CC=CC=C2[C@]1([H])O
4032,CCOC1=CC([C@@H](NC2=CC=C(C=C2)C(N)=N)C(O)=O)=C(F)C(O[C@@H]2CCOC2)=C1
4033,CS(=O)(=O)C1=CC=C(CN2CCN(CC2)C2=C(NN=C2)C2=CC(Cl)=C(O)C=C2O)C=C1
4034,[H]C(=NN1CCOC1=O)C1=CC=C(O1)[N+]([O-])=O
4035,CC(=O)N1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1
4036,COC(=O)NC1=NC2=CC=C(C=C2N1)C(=O)C1=CC=CS1
4037,[H][C@@]12O[C@]1(C)CC[C@]1([H])[C@]2(C)CCC[N@+]1([O-])CC(=O)NC1=CC=C(NC(=O)CCCC(O)=O)C=C1
4038,[H][C@]1(CO)CN[C@]([H])(N=C(C)O)[C@@]([H])(O)[C@@]1([H])O
4039,NC1=NC=CC=C1NCC1=C(OCC2=NC=CC=C2)C=CC(=C1)C1=CC2=C(C=CN2)C=C1
4040,ClC1=CC=C(NC2=NN=C(CC3=CC=NC=C3)C3=CC=CC=C23)C=C1
4041,[H][C@@]12C[C@H](C(=O)OOC)[C@](C)(O1)N1C3=C(C=C(CSCC)C=C3)C3=C4CNC(=O)C4=C4C5=C(C=CC(CSCC)=C5)N2C4=C13
4042,[H][C@@]1(CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@]1([H])CC3)[C@H](C)CCC=C(C)C
4043,CCN(CC)C(=O)NC1=CC=C(OCC(O)CNC(C)(C)C)C(=C1)C(C)=O
4044,OC(=O)CCCC(=O)NC1=CC=C(\C=C\C2=CC=CC=C2)C=C1
4045,CC(C)NCC1CCC2=CC(CO)=C(C=C2N1)[N+]([O-])=O
4046,CC(C)OP(F)(=O)OC(C)C
4047,FC1=C(Cl)C=C(NC2=NC=NC3=CC(OCCCN4CCOCC4)=C(NC(=O)C=C)C=C23)C=C1
4048,NC(=N)C1=CC=C2NC(=NC2=C1)C1=NNC(=C1O)C1=CC=CC=C1
4049,[H][C@]12C(=O)N(C(=O)[C@@]1([H])[C@@]1(CC[C@@]2([H])CC1)NC(=O)OCC(O)=O)C1=CC=C(NC(C)=O)C=C1
4050,[H][C@](CC(C)=O)(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O
4051,[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CCN(CC3CC3)[C@]([H])(C4)[C@]11CC[C@@]2(OC)[C@H](C1)C(C)(C)O
4052,[H][C@@]12C[C@@H](C)[C@H](C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(Cl)[C@@]2([H])C[C@H](F)C2=CC(=O)C=C[C@]12C
4053,[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCC(F)(F)C1)N1CCN(CC1)C1=NC=CC=N1
4054,[H][C@]1(N(CCSC1(C)C)S(=O)(=O)C1=CC=C(OCC#CC)C=C1)C(=O)NO
4055,OC1=NC=NC2=C1NC=N2
4056,[H]\C(OC)=C(/[H])[C@]([H])(N)C(O)=O
4057,CNC(=O)C1=CC(NC2=C3C=NN(C3=NC=N2)C2=CC=CC=C2)=C(C)C=C1
4058,C[C@H]1COC2=C3N1C=C(C(O)=O)C(=O)C3=CC(F)=C2N1CCN(C)CC1
4059,OS(=O)(=O)CC1=CC=CC=C1
4060,OP(O)(=O)C(C1=CC=CC=C1)P(O)(O)=O
4061,CCNC(=O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)N1C=NC2=C1N=CN=C2N
4062,CN1C(=O)C(O)=C(O)C2=CC=CC=C12
4063,[H][C@@](CSCC1=CC=C(OC)C=C1)(N=C(O)CCCN)C(O)=NCC(O)=O
4064,[H][C@@](CCC(O)=O)(NC(=O)C1=CC=C(CC[C@]2([H])CNC3=C(C2)C(O)=NC(=N)N3)C=C1)C(O)=O
4065,CNC1=C(C=C(SC2=NN=CN2C)C=C1)C(=O)NC1=NC(C)=CS1
4066,NC1=C(C=NN1C1=CC=C(F)C=C1)C(=O)C1=CC(OC2CCNCC2)=CC=C1
4067,[H][C@@](N)(CC(C)C)C(=O)N1CCC[C@@]1([H])C(=O)NCC1=CC=C(C=C1)C(N)=N
4068,[H][C@](O)(CN)C1=CC=CC(=C1)C(F)(F)F
4069,CC1=CC=CC(=C1)C1=CC2=C(N1)C=CC(=C2)C(N)=N
4070,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC(=O)CC[C@]12C
4071,CC1=CC=C2C(=C1)N=C1N(CC[C@@]1(O)C2=O)C1=CC=CC=C1
4072,[H][C@@]1(CCNC1=O)NC(=O)CC(=O)CCCCCCCCC
4073,OC(=O)C1=CC=CC(O)=C1C(=O)C1=C(O)C=C(C=C1O)C(=O)O[C@@H]1CCCNC[C@@H]1NC(=O)C1=CC=C(O)C=C1
4074,COC(=O)C1CCN(CC1)C(=O)[C@H](CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1
4075,CN1C=NC2=CC(C#N)=C(C(CN)=C12)C1=C(Cl)C=CC=C1
